1stFlrSF,2ndFlrSF,3SsnPorch,Alley_Grvl,Alley_Pave,AsphShn,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtUnfSF,CentralAir_Y,Cond_Artery,Cond_Feedr,Cond_Norm,Cond_PosA,Cond_PosN,Cond_RRAe,Cond_RRAn,Cond_RRNe,Cond_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExAsbShng,ExBrkComm,ExBrkFace,ExCBlock,ExCemntBd,ExHdBoard,ExImStucc,ExMetalSd,ExPlywood,ExStone,ExStucco,ExVinylSd,ExWdSdng,ExWdShng,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior2nd_Other,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_AllPub,Utilities_NoSeWa,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1647,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1283,147,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,621,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1977.0,1647,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,599,1,0,0,1,0,1,0,0,0,1,0,0,12984,0,0,0,0,1,80.0,0,0,0,1,0,20,0,0,0,1,0,459.0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1430,1,0,0,1977,1977,2006,217500
716,840,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,81,612,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,452,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1980.0,1556,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,600,1,0,0,0,1,0,0,0,1,1,0,0,1950,0,0,0,0,1,24.0,0,0,0,1,0,160,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,716,1,0,161,1980,1980,2008,151000
1058,846,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,546,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,512,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,736,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2003.0,1904,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,601,1,1,0,0,0,0,0,0,1,1,0,0,10927,0,0,0,0,1,74.0,0,0,0,1,0,60,0,0,0,1,0,280.0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1058,1,0,179,2005,2005,2006,275000
780,595,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,780,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,544,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1979.0,1375,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,602,1,0,0,1,0,1,0,0,0,1,0,0,9000,0,0,0,0,1,50.0,0,0,0,1,0,50,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,126,0,1,6,780,1,0,0,1937,1950,2007,141000
927,988,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,789,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,119,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,506,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1992.0,1915,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,603,1,0,0,1,0,0,0,0,1,1,0,0,10041,0,0,0,0,1,80.0,1,0,0,0,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,908,1,0,120,1992,1992,2006,220000
600,600,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,480,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2004.0,1200,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,604,1,0,0,1,0,0,0,0,1,1,0,0,3182,0,0,0,0,1,30.0,0,0,0,1,0,160,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,172,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,600,1,0,0,2004,2005,2010,151000
1494,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,922,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,572,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,530,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2002.0,1494,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,605,1,0,0,1,0,0,0,0,1,1,0,0,12803,0,0,0,0,1,88.0,1,0,0,0,0,20,0,0,0,1,0,99.0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1494,1,0,192,2002,2002,2008,221000
1186,800,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,454,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,1,486,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1965.0,1986,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,606,1,0,0,0,1,0,0,0,1,1,0,0,13600,0,0,0,0,1,85.0,0,0,0,1,0,60,0,0,0,1,0,176.0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,189,0,1,7,768,1,0,0,1965,1990,2009,205000
1040,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,732,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,308,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,576,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2000.0,1040,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,607,1,0,0,1,0,0,0,1,0,0,1,0,12464,1,0,0,0,0,82.0,0,1,0,0,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1040,1,0,168,1996,1996,2009,152000
1112,896,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,603,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,293,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,230,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1948.0,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,608,1,1,0,0,0,1,0,0,0,0,1,0,7800,0,0,0,0,1,78.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,896,1,0,103,1948,2002,2006,225000
1940,1254,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,428,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,380,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1934.0,3194,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,609,1,0,0,0,1,0,1,0,0,0,1,0,12168,0,0,0,0,1,78.0,0,0,0,1,0,70,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,965,1,0,0,1934,1998,2007,359100
1029,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,903,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,126,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,261,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1961.0,1029,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,610,1,0,0,0,1,0,0,0,1,1,0,0,7943,0,0,0,0,1,61.0,0,0,0,1,0,20,0,0,0,1,0,192.0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1029,1,0,64,1961,1961,2007,118500
1476,677,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,904,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,536,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,736,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2000.0,2153,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,611,1,1,0,0,0,0,0,0,1,1,0,0,11050,0,0,0,0,1,70.04995836802665,0,0,0,1,0,60,0,0,0,1,0,204.0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,5,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1440,1,0,253,2000,2000,2009,313000
1032,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,605,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,427,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,564,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1978.0,1032,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,612,1,0,0,0,1,0,0,0,1,1,0,0,10395,0,0,1,0,0,70.04995836802665,1,0,0,0,0,80,0,0,0,1,0,233.0,0,1,0,0,0,0,1,0,500,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1032,1,0,0,1978,1978,2007,148000
1299,573,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,990,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,309,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,531,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2001.0,1872,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,613,1,1,0,0,0,0,0,0,1,1,0,0,11885,0,0,0,0,1,70.04995836802665,0,0,0,1,0,60,0,0,0,1,0,108.0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1299,1,0,160,2001,2001,2009,261500
1120,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,206,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,914,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,1120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,614,1,0,0,0,1,0,0,0,1,1,0,0,8402,0,0,0,0,1,70.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,1120,1,0,0,2007,2007,2007,147000
630,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,150,480,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,630,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,615,1,0,0,0,1,0,0,0,1,1,0,0,1491,0,0,0,0,1,21.0,0,0,0,1,0,180,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,630,1,0,96,1972,1972,2010,75500
1054,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,763,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,173,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,480,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1963.0,1054,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,616,1,0,0,1,0,0,0,0,1,1,0,0,8800,0,0,0,0,1,80.0,0,0,0,1,0,85,0,0,0,1,0,156.0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,936,1,0,120,1963,1963,2010,137500
807,702,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,457,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,326,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,393,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2002.0,1509,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,617,1,0,0,1,0,0,0,0,1,1,0,0,7861,0,0,0,0,1,70.04995836802665,1,0,0,0,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,783,1,0,100,2002,2003,2006,183200
832,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,832,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,528,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1962.0,832,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,618,1,0,0,1,0,0,1,0,0,0,1,0,7227,1,0,0,0,0,59.0,0,0,0,1,0,45,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,832,1,0,0,1954,1954,2008,105500
