Id,SalePrice,GrLivArea,OverallQual,nbh_score,ExterQual,KitchenQual,TotRmsAbvGrd,BsmtQual,TotalBsmtSF,GarageCars,GarageArea,1stFlrSF,YearRemodAdd,FullBath,GarageFinish,Fireplaces,YearBuilt,MasVnrArea,GarageYrBlt,Foundation PConc,LotArea,MSSubClass 60,HeatingQC,LotFrontage,MasVnrType None,BsmtFinSF1,2ndFlrSF,gen_discount,SaleType New,BsmtExposure,SaleCondition Partial,GarageType Detchd,MasVnrType Stone,MSZoning RM,WoodDeckSF,PavedDrive,RoofMatl WdShngl,MSZoning RL,BsmtFinType1,ExVinylSd,HalfBath,Foundation CBlock,RoofStyle Gable,LotShape Reg,OpenPorchSF,RoofStyle Hip,HouseStyle 2Story,CentralAir N,GarageType Attchd,GarageQual,BsmtUnfSF,gen_loudness,Foundation BrkTil,MSSubClass 30,Electrical SBrkr,SaleType WD,LotShape IR1,BsmtCond,MasVnrType BrkFace,BsmtFullBath,ExMetalSd,GarageType BuiltIn,Electrical FuseA,LotConfig CulDSac,BedroomAbvGr,HouseStyle 1.5Fin,RoofMatl CompShg,HouseStyle 2.5Fin,SaleCondition Normal,BldgType 1Fam,EnclosedPorch,LotShape IR2,MSSubClass 50,ExWdSdng,GarageCond
253,173000.0,1640,6,2,2,2,6,2,798.0,2.0,520.0,798,2004,2,2,0,2004,0.0,2004.0,1,8366,1,1,65.0,1,0.0,842,0,0,4,0,0,0,0,138,1,0,1,6,1,1,0,1,0,45,0,1,1,1,3,798.0,4,0,0,1,1,1,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
254,158000.0,1302,6,1,3,2,7,2,1302.0,1.0,309.0,1302,1991,2,2,0,1964,108.0,1964.0,0,9350,0,1,85.0,0,270.0,0,0,0,1,0,0,0,0,333,1,0,1,5,0,0,1,0,1,0,1,0,1,1,3,452.0,4,0,0,1,0,0,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
255,145000.0,1314,5,1,3,3,5,3,1314.0,1.0,294.0,1314,1957,1,2,0,1957,0.0,1957.0,0,8400,0,3,70.0,1,922.0,0,0,0,4,0,0,0,0,250,1,0,1,4,0,0,1,1,1,0,0,0,1,1,3,392.0,4,0,0,1,1,0,3,0,1.0,1,0,0,0,3,0,1,0,1,1,0,0,0,0,3
256,230000.0,2291,7,2,2,2,8,2,975.0,2.0,429.0,1005,1999,2,1,1,1999,302.0,1999.0,1,8738,1,1,66.0,0,0.0,1286,0,0,4,0,0,0,0,192,1,0,1,6,1,1,0,1,0,0,0,1,1,0,3,975.0,4,0,0,1,1,1,3,1,0.0,0,1,0,0,4,0,1,0,1,1,0,0,0,0,3
257,207500.0,1728,6,2,2,2,7,2,864.0,2.0,673.0,864,2003,2,2,0,2003,0.0,2003.0,1,8791,1,1,64.0,1,503.0,864,0,0,4,0,0,0,0,216,1,0,0,4,1,1,0,1,0,56,0,1,1,1,3,361.0,3,0,0,1,1,1,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
258,220000.0,1604,7,2,2,2,8,2,1604.0,2.0,660.0,1604,2006,2,2,1,2006,180.0,2006.0,1,8814,0,1,68.0,0,1334.0,0,-1,0,4,0,0,1,0,123,1,0,1,1,1,1,0,1,1,110,0,0,1,1,3,270.0,4,0,0,1,1,0,3,0,1.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
259,231500.0,1792,7,2,2,2,7,2,963.0,2.0,564.0,963,2001,2,2,1,2001,172.0,2001.0,1,12435,1,1,80.0,0,361.0,829,0,0,4,0,0,0,0,0,1,0,1,1,1,1,0,1,1,96,0,1,1,1,3,602.0,4,0,0,1,1,0,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
260,97000.0,882,5,1,3,3,4,3,0.0,1.0,308.0,882,1956,1,3,0,1956,0.0,1956.0,1,12702,0,2,70.0,1,0.0,0,0,0,4,0,1,0,1,0,1,0,0,6,0,0,0,1,1,45,0,0,1,0,3,0.0,5,0,0,0,1,0,3,0,0.0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,3
261,176000.0,1382,6,1,3,3,6,3,1362.0,2.0,884.0,1382,1962,1,3,1,1962,399.0,1991.0,0,19296,0,3,120.0,0,672.0,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,1,1,1,0,0,0,1,1,3,0.0,8,0,0,1,1,0,3,1,1.0,0,0,0,0,3,0,1,0,1,1,252,0,0,1,3
262,276000.0,2574,8,2,2,1,10,1,1482.0,3.0,868.0,1482,2007,2,1,1,2007,270.0,2007.0,1,9588,1,1,69.0,0,0.0,1092,6,1,4,1,0,1,0,0,1,0,1,6,0,1,0,1,0,148,0,1,1,0,3,1482.0,4,0,0,1,0,1,3,0,0.0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,3
263,151000.0,1212,6,1,3,3,6,2,506.0,2.0,492.0,1212,1995,1,3,1,1977,46.0,1978.0,0,8471,0,3,88.0,0,506.0,0,0,0,2,0,0,0,0,292,1,0,1,2,0,0,1,1,0,12,0,0,1,1,3,0.0,4,0,0,1,1,1,2,1,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
264,130000.0,1316,5,1,3,3,6,3,926.0,2.0,484.0,926,2001,1,3,0,1929,0.0,1974.0,0,5500,0,3,50.0,1,234.0,0,0,0,4,0,1,0,1,0,1,0,0,5,0,0,0,1,1,0,0,0,1,0,3,0.0,5,1,0,1,1,0,3,0,1.0,0,0,0,0,3,1,1,0,1,1,0,0,1,1,3
265,73000.0,764,5,1,3,3,4,4,680.0,2.0,504.0,764,2004,1,3,0,1925,0.0,1965.0,0,5232,0,2,30.0,1,0.0,0,0,0,4,0,1,0,1,0,3,0,0,6,0,0,0,1,0,0,0,0,0,0,3,680.0,9,1,1,0,1,0,3,0,0.0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,3
266,175500.0,1422,6,2,3,2,7,2,1422.0,2.0,576.0,1422,1981,2,1,1,1981,210.0,1981.0,0,12090,0,3,78.0,0,588.0,0,0,0,4,0,0,0,0,276,1,0,1,1,0,0,1,1,0,0,0,0,1,1,3,606.0,5,0,0,1,1,1,3,1,0.0,1,0,0,0,3,0,1,0,1,1,0,0,0,0,3
267,185000.0,1511,6,2,3,3,8,2,802.0,2.0,413.0,802,1997,2,1,1,1997,0.0,1997.0,1,11207,1,2,70.0,1,714.0,709,0,0,2,0,0,0,0,95,1,0,1,1,1,1,0,1,0,75,0,1,1,1,3,88.0,4,0,0,1,1,1,3,0,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
268,179500.0,2192,5,1,3,2,8,3,720.0,1.0,240.0,1052,1997,2,3,1,1939,0.0,1939.0,1,8400,0,1,60.0,1,378.0,720,0,0,4,0,1,0,0,262,1,0,1,5,0,1,0,1,1,24,0,0,1,0,3,342.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,4,0,1,1,1,1,0,0,0,1,3
269,120500.0,778,5,1,3,3,4,3,740.0,1.0,924.0,778,1955,1,1,1,1940,0.0,1966.0,0,6900,0,1,71.0,1,403.0,0,0,0,4,0,1,0,1,0,1,0,0,2,1,0,1,1,1,25,0,0,1,0,1,212.0,5,0,1,1,1,0,3,0,0.0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1
270,148000.0,1113,6,1,3,3,6,3,1143.0,1.0,504.0,1113,1976,1,2,1,1976,174.0,1987.0,0,7917,0,3,69.30579531442663,0,751.0,0,0,0,4,0,0,0,0,370,1,0,1,3,0,1,1,0,0,30,1,0,1,1,3,392.0,5,0,0,1,1,1,2,1,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,2
271,266000.0,1939,8,2,2,2,8,2,1095.0,3.0,1053.0,1095,2006,2,2,1,2006,0.0,2006.0,1,10728,1,2,84.0,1,0.0,844,6,1,3,1,0,0,0,192,1,0,0,6,1,1,0,1,1,51,0,1,1,1,3,1095.0,3,0,0,1,0,0,3,0,0.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
272,241500.0,1363,7,2,3,3,5,2,1385.0,2.0,439.0,1363,2005,1,3,2,1954,0.0,1954.0,0,39104,0,1,73.0,1,226.0,0,0,0,1,0,0,0,0,81,1,0,1,5,0,0,1,0,0,0,0,0,1,1,3,96.0,4,0,0,1,1,1,3,0,1.0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,3
273,290000.0,2270,8,3,2,2,9,2,1152.0,3.0,671.0,1164,2007,2,1,1,1999,348.0,1999.0,1,11764,1,1,92.0,0,524.0,1106,0,0,4,0,0,0,0,132,1,0,1,1,1,1,0,1,0,57,0,1,1,1,3,628.0,4,0,0,1,1,1,3,1,0.0,0,0,0,1,4,0,1,0,1,1,0,0,0,0,3
274,139000.0,1632,6,1,3,3,6,3,1240.0,1.0,338.0,1632,1988,2,2,1,1958,183.0,1958.0,0,9600,0,2,80.0,0,620.0,0,0,0,4,0,0,0,0,289,1,0,1,4,0,0,1,0,1,0,1,0,1,1,3,0.0,6,0,0,1,1,0,3,0,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,1,3
275,124500.0,816,5,1,3,3,5,3,816.0,1.0,264.0,816,1982,1,3,0,1982,0.0,1982.0,0,8314,0,3,76.0,1,546.0,0,0,0,1,0,0,0,0,168,1,0,1,2,0,0,1,1,1,0,0,0,1,1,3,270.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,3
276,205000.0,1548,7,1,2,1,5,3,952.0,2.0,672.0,952,2007,2,3,0,1925,0.0,1978.0,0,7264,0,2,55.0,1,0.0,596,0,0,4,0,1,0,0,74,1,0,1,6,0,1,0,1,1,0,0,0,0,0,3,952.0,4,1,0,1,1,0,3,0,0.0,0,0,0,0,3,1,1,0,1,1,0,0,1,1,3
277,201000.0,1560,7,1,2,2,7,1,1560.0,2.0,573.0,1560,2003,2,1,0,2003,0.0,2003.0,1,9196,0,1,129.0,1,0.0,0,0,0,4,0,0,0,0,100,1,0,1,6,1,0,0,1,0,150,0,0,1,1,3,1560.0,4,0,0,1,1,1,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
278,141000.0,864,4,2,3,3,4,3,864.0,2.0,400.0,864,1951,1,3,0,1951,0.0,1951.0,0,19138,0,1,140.0,1,120.0,0,0,0,4,0,1,0,0,0,1,0,1,5,1,0,1,1,1,0,0,0,1,0,3,744.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,3
279,415298.0,2121,9,3,1,1,8,1,2121.0,3.0,732.0,2121,2007,2,1,1,2006,315.0,2007.0,1,14450,0,1,107.0,0,0.0,0,6,1,1,1,0,0,0,124,1,0,1,6,0,1,0,1,1,98,0,0,1,1,3,2121.0,4,0,0,1,0,0,3,1,0.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
280,192000.0,2022,7,2,3,3,8,2,1160.0,2.0,505.0,1156,1977,2,1,1,1977,299.0,1977.0,0,10005,1,1,83.0,0,392.0,866,0,0,4,0,0,0,0,288,1,0,1,3,0,1,1,0,1,117,1,1,1,1,3,768.0,4,0,0,1,1,0,3,1,0.0,0,0,0,0,4,0,1,0,1,1,0,0,0,0,3
281,228500.0,1982,7,2,2,2,7,2,807.0,2.0,575.0,1175,1989,2,1,1,1989,340.0,1989.0,0,11287,1,2,82.0,0,421.0,807,0,0,2,0,0,0,0,0,1,0,1,1,0,1,1,1,1,84,0,1,1,1,3,386.0,4,0,0,1,1,0,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
282,185000.0,1262,6,2,2,2,5,2,1262.0,2.0,572.0,1262,2006,2,1,0,2006,68.0,2006.0,1,7200,0,2,60.0,0,905.0,0,6,1,4,1,0,1,0,0,1,0,0,1,1,0,0,1,1,120,0,0,1,1,3,357.0,3,0,0,1,0,0,3,0,0.0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,3
283,207500.0,1314,7,3,2,2,6,2,1314.0,2.0,626.0,1314,2008,2,2,1,2007,166.0,2008.0,1,5063,0,1,34.0,0,904.0,0,1,0,4,0,0,1,0,172,1,0,1,1,1,0,0,1,1,62,0,0,1,1,3,410.0,4,0,0,1,0,0,3,0,1.0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3
284,244600.0,1468,8,2,2,2,6,2,1468.0,3.0,898.0,1468,2009,2,1,1,2008,72.0,2008.0,1,9612,0,1,74.0,0,0.0,0,6,1,4,1,0,1,0,210,1,0,1,6,1,0,0,1,1,150,0,0,1,1,3,1468.0,6,0,0,1,0,0,3,0,0.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
285,179200.0,1575,6,2,2,2,5,2,1575.0,2.0,529.0,1575,1992,2,2,0,1992,0.0,1992.0,1,8012,0,2,50.0,1,430.0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,3,1145.0,4,0,0,1,1,0,3,0,1.0,0,0,0,0,2,0,1,0,1,0,52,0,0,0,3
286,164700.0,1250,7,2,2,2,5,2,625.0,2.0,528.0,625,2007,2,2,0,2006,0.0,2006.0,1,4251,0,1,35.0,1,0.0,625,6,1,4,1,1,0,0,0,1,0,0,6,0,1,0,1,0,54,0,1,1,0,3,625.0,3,0,0,1,0,1,3,0,0.0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3
287,159000.0,1734,6,1,3,2,7,3,912.0,2.0,440.0,1085,1981,1,2,1,1962,0.0,1962.0,0,9786,0,3,77.0,1,600.0,649,0,0,4,0,0,0,0,0,1,0,1,4,0,1,1,1,0,0,0,0,1,1,3,312.0,5,0,0,1,1,1,3,0,0.0,0,0,0,0,3,1,1,0,1,1,0,0,1,1,3
288,88000.0,858,4,1,3,3,5,3,858.0,0.0,0.0,858,1971,1,3,0,1971,0.0,1978.1134057971014,0,8125,0,3,69.30579531442663,1,614.0,0,0,0,4,0,0,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,1,1,3,244.0,4,0,0,1,1,1,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
289,122000.0,900,5,1,3,3,5,3,882.0,1.0,280.0,900,1967,1,3,0,1967,31.0,1970.0,0,9819,0,3,69.30579531442663,0,450.0,0,0,0,4,0,1,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,1,0,3,432.0,4,0,0,1,1,1,3,1,0.0,1,0,0,0,3,0,1,0,1,1,0,0,0,0,3
290,153575.0,1396,6,1,3,3,7,3,698.0,1.0,384.0,698,2003,1,3,0,1915,0.0,2003.0,0,8730,0,1,60.0,1,0.0,698,0,0,4,0,1,0,0,0,1,0,1,6,0,0,0,1,1,0,0,1,1,0,3,698.0,6,1,0,0,1,0,3,0,0.0,0,0,1,0,3,0,1,0,1,1,0,0,0,1,3
291,233230.0,1919,8,2,2,2,8,2,1079.0,2.0,685.0,1079,2006,2,2,1,2006,0.0,2006.0,1,15611,1,1,120.0,1,0.0,840,6,1,2,1,0,0,0,0,1,0,1,6,1,1,0,1,1,51,0,1,1,1,2,1079.0,4,0,0,1,0,0,3,0,0.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
292,135900.0,1716,5,1,3,4,9,3,780.0,0.0,0.0,936,2000,2,3,0,1912,0.0,1978.1134057971014,1,5687,0,1,55.0,1,210.0,780,0,0,4,0,0,0,0,0,3,0,1,4,1,0,0,1,1,184,0,1,0,1,3,570.0,4,0,0,1,1,0,4,0,1.0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,3
293,131000.0,1716,5,1,3,3,8,3,768.0,1.0,281.0,1148,2008,1,3,1,1949,0.0,1949.0,0,11409,0,2,60.0,1,292.0,568,0,0,4,0,0,0,0,0,1,0,1,5,0,1,1,1,1,0,0,0,1,1,3,476.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,3,1,1,0,1,1,0,0,1,1,3
294,235000.0,2263,7,2,3,2,9,3,795.0,2.0,539.0,1468,1994,2,1,1,1977,34.0,1977.0,0,16659,1,4,69.30579531442663,0,795.0,795,0,0,4,0,0,0,0,0,1,0,1,2,0,1,1,1,0,250,0,1,1,1,3,0.0,0,0,0,1,1,1,3,1,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
295,167000.0,1644,6,1,3,3,7,3,1416.0,2.0,418.0,1644,1953,1,1,2,1953,238.0,1953.0,0,9600,0,3,80.0,0,1285.0,0,0,0,4,0,0,1,0,110,1,0,1,1,0,0,1,0,1,0,1,0,1,1,3,131.0,4,0,0,1,1,0,3,0,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
296,142500.0,1003,6,1,3,3,6,3,1003.0,2.0,588.0,1003,1984,1,3,0,1984,0.0,1984.0,0,7937,0,3,37.0,1,819.0,0,0,0,2,0,1,0,0,120,1,0,1,1,0,0,1,1,0,0,0,0,1,0,3,184.0,5,0,0,1,1,1,3,0,1.0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,3
297,152000.0,1558,5,1,3,3,6,3,910.0,1.0,282.0,910,1950,1,3,0,1950,0.0,1950.0,0,13710,0,3,75.0,1,420.0,648,0,0,4,0,0,0,1,289,1,0,0,3,0,1,1,1,1,0,0,0,1,1,3,490.0,5,0,0,0,1,0,3,0,0.0,0,0,1,0,4,1,1,0,1,1,0,0,1,1,3
298,239000.0,1950,7,2,2,2,7,2,975.0,2.0,576.0,975,1998,2,2,1,1997,1600.0,1997.0,1,7399,1,1,66.0,0,649.0,975,0,0,4,0,1,0,0,0,1,0,0,3,1,1,0,0,0,10,1,1,1,0,3,326.0,3,0,0,1,1,1,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
299,175000.0,1743,6,2,2,3,7,3,702.0,2.0,539.0,1041,1968,1,3,1,1968,365.0,1968.0,0,11700,1,2,90.0,0,384.0,702,0,0,4,0,0,0,0,224,1,0,1,2,0,2,1,0,1,0,0,1,1,1,3,143.0,4,0,0,1,1,0,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
300,158500.0,1152,6,2,3,2,6,3,1092.0,1.0,300.0,1152,2004,1,3,1,1950,0.0,1950.0,0,14000,0,1,80.0,1,0.0,0,-1,0,4,0,0,0,0,0,1,0,1,6,0,0,1,1,1,36,0,0,1,1,3,1092.0,5,0,0,1,1,0,3,0,0.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
301,157000.0,1336,5,2,3,3,5,3,1165.0,1.0,375.0,1336,1953,1,3,2,1953,56.0,1953.0,0,15750,0,3,90.0,0,841.0,0,0,0,3,0,0,0,0,0,1,0,1,3,0,0,1,0,1,0,1,0,1,1,3,324.0,4,0,0,1,1,0,3,1,1.0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,3
302,267000.0,2452,8,2,2,2,9,2,1028.0,2.0,683.0,1210,1999,2,1,1,1998,0.0,1998.0,1,16226,1,1,66.0,1,281.0,1242,0,0,4,0,0,0,0,208,1,0,1,1,1,1,0,1,0,50,0,1,1,0,3,747.0,4,0,0,1,1,0,3,0,0.0,0,1,0,0,4,0,1,0,1,1,0,0,0,0,3
303,205000.0,1541,7,2,2,2,6,2,1541.0,3.0,843.0,1541,2002,2,2,1,2001,150.0,2001.0,1,13704,0,1,118.0,0,0.0,0,0,0,4,0,0,0,0,468,1,0,1,6,1,0,0,1,0,81,0,0,1,1,3,1541.0,4,0,0,1,1,1,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
304,149900.0,894,5,2,3,3,5,3,894.0,2.0,552.0,894,1972,1,3,0,1972,0.0,1975.0,1,9800,0,3,70.0,1,894.0,0,-1,0,4,0,0,0,0,256,1,0,1,2,1,0,0,1,1,0,0,0,1,1,3,0.0,4,0,0,1,1,0,3,0,1.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
305,295000.0,3493,7,1,3,2,10,3,1470.0,3.0,870.0,1675,2002,3,3,1,1880,0.0,2003.0,0,18386,0,1,87.0,1,0.0,1818,0,0,4,0,0,0,1,302,1,0,0,6,0,0,0,1,1,0,0,0,1,1,3,1470.0,5,1,0,1,1,0,3,0,0.0,0,0,0,0,3,0,1,1,1,1,0,0,0,0,3
306,305900.0,2000,8,2,2,2,8,2,2000.0,3.0,888.0,2000,2005,2,1,0,2004,246.0,2004.0,1,10386,0,1,80.0,0,1464.0,0,0,0,4,0,0,1,0,168,1,0,1,1,0,0,0,1,1,0,0,0,1,1,3,536.0,4,0,0,1,1,0,3,0,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
307,225000.0,2243,7,2,2,2,8,2,700.0,3.0,746.0,1122,1991,2,2,1,1990,246.0,1990.0,0,13474,1,2,116.0,0,700.0,1121,0,0,4,0,0,0,0,127,1,0,1,2,0,1,1,1,1,44,0,1,1,1,3,0.0,6,0,0,1,1,0,3,1,1.0,0,0,0,0,4,0,1,0,1,1,224,0,0,0,3
308,89500.0,1406,6,1,3,4,6,3,319.0,0.0,0.0,1035,1950,1,3,0,1920,0.0,1978.1134057971014,0,7920,0,3,69.30579531442663,1,0.0,371,0,0,4,0,0,0,1,0,3,0,0,6,0,0,1,1,0,144,0,0,1,1,3,319.0,9,0,0,0,1,1,3,0,0.0,1,0,1,0,3,1,1,0,1,1,0,0,1,0,3
309,82500.0,861,4,1,3,3,4,3,861.0,2.0,539.0,861,1950,1,3,0,1940,0.0,1961.0,0,12342,0,1,69.30579531442663,1,262.0,0,0,0,4,0,1,0,0,158,1,0,1,3,1,0,1,1,0,0,0,0,1,0,3,599.0,4,0,1,1,1,1,3,0,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3
310,360000.0,1944,9,3,2,1,8,1,1896.0,3.0,708.0,1944,2004,2,1,3,2003,0.0,2003.0,1,12378,0,1,90.0,1,1274.0,0,0,0,1,0,0,0,0,208,1,0,1,1,1,0,0,1,0,175,0,0,1,1,3,622.0,4,0,0,1,1,1,3,0,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
311,165600.0,1501,6,2,3,2,6,2,697.0,2.0,420.0,697,1994,2,1,1,1993,112.0,1993.0,1,7685,1,2,69.30579531442663,0,518.0,804,0,0,4,0,0,0,0,190,1,0,1,2,0,1,0,1,0,63,0,1,1,1,3,179.0,4,0,0,1,1,1,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
312,132000.0,972,6,1,3,3,5,3,972.0,1.0,240.0,972,2002,1,3,1,1948,0.0,1948.0,0,8000,0,1,50.0,1,680.0,0,0,0,4,0,1,0,0,0,1,0,1,2,1,0,1,1,1,0,0,0,1,0,3,292.0,4,0,0,1,1,0,3,0,1.0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,3
313,119900.0,1118,5,1,3,3,5,2,793.0,2.0,410.0,793,1950,1,3,1,1939,0.0,1939.0,0,7800,0,3,65.0,1,507.0,325,0,0,3,0,1,0,1,0,1,0,0,4,0,0,1,1,1,0,0,0,1,0,3,286.0,9,0,0,1,1,0,3,0,1.0,1,0,0,0,3,1,1,0,1,0,0,0,0,0,3
314,375000.0,2036,7,2,3,3,8,2,2136.0,2.0,513.0,2036,1965,2,2,2,1965,0.0,1965.0,0,215245,0,3,150.0,1,1236.0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,1,1,3,80.0,4,0,0,1,1,0,3,0,2.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
315,178000.0,1641,7,1,3,1,6,3,728.0,2.0,546.0,832,1990,1,3,1,1925,0.0,1925.0,0,9600,0,1,60.0,1,16.0,809,0,0,4,0,1,0,1,0,1,0,0,5,0,1,0,1,1,0,0,1,1,0,4,712.0,5,1,0,1,1,0,2,0,0.0,0,0,0,0,3,0,1,0,1,1,234,0,0,1,3
316,188500.0,1432,7,2,2,2,6,2,716.0,2.0,432.0,716,2005,2,1,1,2004,0.0,2004.0,1,7795,1,1,71.0,1,425.0,716,0,0,4,0,0,0,0,100,1,0,1,1,1,1,0,1,0,51,0,1,1,1,3,291.0,4,0,0,1,1,1,3,0,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
317,260000.0,2353,7,2,2,1,10,2,845.0,2.0,484.0,1153,1980,2,2,1,1980,278.0,1983.0,0,13005,1,3,94.0,0,692.0,1200,0,0,4,0,0,0,0,288,1,0,1,1,0,1,1,1,0,195,0,1,1,1,3,153.0,5,0,0,1,1,1,3,1,1.0,0,0,0,0,4,0,1,0,1,1,0,0,0,0,3
318,270000.0,1959,8,2,2,2,8,2,1088.0,3.0,1025.0,1088,2006,2,2,1,2006,0.0,2006.0,1,9000,1,1,75.0,1,0.0,871,0,0,2,0,0,0,0,208,1,0,0,6,1,1,0,1,1,46,0,1,1,1,3,1088.0,3,0,0,1,1,0,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
319,260000.0,2646,7,3,2,2,9,2,1347.0,3.0,656.0,1372,1993,2,2,1,1993,256.0,1993.0,1,9900,1,1,90.0,0,987.0,1274,0,0,1,0,0,0,0,340,1,0,1,1,0,1,0,1,1,60,0,1,1,1,3,360.0,4,0,0,1,1,0,3,1,1.0,0,0,0,0,4,0,1,0,1,1,144,0,0,0,3
320,187500.0,1472,7,2,3,3,6,2,1372.0,2.0,588.0,1472,1980,2,3,2,1980,225.0,1980.0,0,14115,0,3,69.30579531442663,0,1036.0,0,0,0,2,0,0,0,0,233,1,0,1,1,0,0,1,1,1,48,0,0,1,1,3,336.0,4,0,0,1,1,0,3,1,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
321,342643.0,2596,9,3,3,2,9,1,1249.0,3.0,840.0,1249,2006,3,2,0,2006,370.0,2006.0,1,16259,1,1,111.0,0,0.0,1347,6,1,2,1,0,1,0,240,1,0,1,6,1,1,0,1,1,154,0,1,1,1,3,1249.0,4,0,0,1,0,0,2,0,0.0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,3
322,354000.0,2468,8,3,2,2,10,1,1136.0,3.0,872.0,1136,2004,2,1,1,2004,388.0,2004.0,1,12099,1,1,99.0,0,970.0,1332,0,0,2,0,0,0,0,184,1,0,1,1,1,1,0,1,0,154,0,1,1,0,3,166.0,4,0,0,1,1,1,3,1,1.0,0,1,0,0,4,0,1,0,1,1,0,0,0,0,3
323,301000.0,2730,7,2,2,2,8,3,1502.0,2.0,576.0,1553,1987,2,1,1,1986,172.0,1987.0,0,10380,1,1,86.0,0,28.0,1177,0,0,1,0,0,0,0,201,1,0,1,5,0,1,1,1,0,96,0,1,1,1,3,0.0,4,0,0,1,1,1,3,1,1.0,0,0,0,0,4,0,1,0,1,1,0,0,0,0,3
324,126175.0,1163,3,1,3,3,6,3,1162.0,1.0,220.0,1163,2005,1,3,0,1955,0.0,1955.0,0,5820,0,1,49.0,1,256.0,0,0,0,4,0,0,0,1,142,1,0,0,2,1,0,1,1,1,98,0,0,1,1,4,906.0,5,0,0,1,1,0,3,0,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
325,242000.0,2978,7,1,2,2,11,2,710.0,2.0,564.0,1898,2007,2,1,1,1967,300.0,1961.0,0,11275,0,1,96.0,0,0.0,1080,0,0,4,0,0,0,0,240,1,0,1,6,0,1,1,0,1,0,0,0,1,0,3,710.0,2,0,0,1,1,0,3,1,0.0,0,1,0,0,5,0,0,0,1,1,0,0,0,1,3
326,87000.0,803,5,1,3,3,5,3,720.0,2.0,360.0,803,1950,1,3,0,1941,0.0,1941.0,0,5000,0,5,50.0,1,116.0,0,0,0,2,0,1,0,1,0,1,0,0,3,0,0,1,1,1,0,0,0,0,0,3,604.0,7,0,0,0,1,0,3,0,0.0,1,0,0,0,2,0,1,0,1,1,244,0,0,0,3
