Id,SalePrice
2735,137855.76328234348
2736,139322.40686620102
2737,125766.52337944493
2738,131996.39305876015
2739,158483.50788329868
2740,135358.8201841056
2741,146135.01944442795
2742,151848.57547796302
2743,149196.56822570867
2744,154464.32600646128
2745,142064.9336583491
2746,138310.83156346998
2747,149507.6597639623
2748,121486.14146345903
2749,127441.66383004922
2750,132786.1537287671
2751,131727.54200154866
2752,202657.6412846087
2753,153362.05609017372
2754,186094.12609112766
2755,124609.43265502572
2756,89420.79149987089
2757,64368.57734792423
2758,78500.40620300217
2759,152518.7929453679
2760,121414.8334047601
2761,145013.46417390846
2762,146522.38837754654
2763,178932.69493904914
2764,160438.9228190502
2765,257769.19102709717
2766,135716.07572589186
2767,88326.29681988445
2768,124605.04454291146
2769,124817.51441229673
2770,148717.84904167333
2771,116627.13106379447
2772,121221.89393025551
2773,144479.6418875842
2774,138648.14928387475
2775,122258.331204228
2776,140118.33679386598
2777,140895.3843520328
2778,117773.08647225107
2779,116375.61802471985
2780,100477.04541593076
2781,96988.51656327363
2782,96701.83999166431
2783,92090.18691590526
2784,127285.41430341898
2785,137213.30107379716
2786,68964.1107057091
2787,120976.17855532991
2788,76963.232723749
2789,184101.40975237088
2790,85857.6419438344
2791,115267.05001592771
2792,65700.5391370894
2793,154752.6130257082
2794,99458.9427156695
2795,120164.62224885536
2796,99777.31119933429
2797,160876.7931421449
2798,106805.36180968478
2799,114945.80194823835
2800,73875.1044119116
2801,110879.19263138135
2802,133210.65268388015
2803,143228.87147822723
2804,137343.14069504914
2805,99252.15638080303
2806,82679.05217204592
2807,157775.70113646967
2808,149726.22417827867
2809,135495.81349536192
2810,137889.38920608495
2811,151560.79682405785
2812,145045.7280611047
2813,140894.77792662868
2814,149708.0278061384
2815,100057.33122531207
2816,234864.85721523262
2817,143912.09374094594
2818,131196.85475173328
2819,177522.82440697268
2820,134513.79603838339
2821,104404.7830301355
2822,174422.1269156209
2823,254305.5197792225
2824,174869.54766033
2825,149308.63087317502
2826,134728.70946971615
2827,138400.98977695455
2828,228254.07501310084
2829,183779.13934123286
2830,230190.38448204088
2831,183253.00035749804
2832,243332.13262258095
2833,287963.3684973899
2834,214079.14401967908
2835,219879.82388485357
2836,187653.61450269114
2837,161266.40256864027
2838,142009.1022057661
2839,180311.5089709136
2840,195885.6977841782
2841,201515.1540710695
2842,220610.2393324737
2843,154849.08836005424
2844,157043.29852718965
2845,124872.91821048495
2846,206538.31110619774
2847,195655.86806252878
2848,213148.3626323582
2849,207771.7328763702
2850,277619.974560529
2851,230964.46519815436
2852,234193.8257698551
2853,239328.6218097462
2854,144598.8255682857
2855,200775.9634636642
2856,202525.8375815055
2857,186891.0747815993
2858,202115.49240843047
2859,122782.41098770841
2860,119350.49732106738
2861,128476.8608737618
2862,180208.38762816283
2863,124291.38220193925
2864,235030.05231650468
2865,138350.21878573735
2866,142211.2853377979
2867,90801.79693681636
2868,98480.66132191136
2869,114135.99737769521
2870,136153.31549017126
2871,98495.40929479574
2872,53000.67660294312
2873,109842.16010315581
2874,138545.1657489926
2875,115919.22242820066
2876,161229.68185177154
2877,136541.58897087473
2878,177990.68682939847
2879,136146.17772267055
2880,95473.77280154034
2881,152956.96567048994
2882,174864.0968459835
2883,183625.39248856853
2884,197190.19808087783
2885,194115.10322043125
2886,212431.8047128214
2887,95424.84356556772
2888,129908.38488785723
2889,58250.92803004675
2890,77503.06085258494
2891,132568.85243610822
2892,61225.4555228883
2893,102397.19249552429
2894,57470.61639177217
2895,316177.1569438735
2896,286124.85230175673
2897,186304.20198779178
2898,139820.46968341368
2899,203841.55440732106
2900,154340.0076445622
2901,212062.14260851778
2902,190993.64789394234
2903,335198.54203390813
2904,349822.600771778
2905,99389.85679789269
2906,196600.77414270048
2907,112210.61184305894
2908,132336.86407221507
2909,138870.51935683403
2910,82241.0576386065
2911,81727.2312929045
2912,144146.02437058758
2913,84388.23449984631
2914,78496.47747666258
2915,82105.1651556218
2916,83944.20663396071
2917,157472.22561295275
2918,118744.16286978265
2919,204034.61683088017
